,Unnamed: 0.1,Unnamed: 0,Index,orphan,social_category,minority_group,bpl_beneficiary,ews_group,cwsn,mother's_occupation,father's_occupation,mother's_qualification,father's_qualification,family_annual_income,debt,mental_issues,results_in_previous_year_type,status_in_previous_year,dropout_student,age_group,district,gender,label,Dropped,dropped
26581,26581,26581,26581,1,1,1,1,0,1,1,0,3,1,1,1,1,3,2,1,1,1,0,10,1,0
26582,26582,26582,26582,0,3,1,1,0,0,0,0,0,2,0,0,1,3,2,1,2,14,0,8,1,0
26583,26583,26583,26583,0,2,5,0,0,0,1,0,4,2,1,0,0,3,2,1,4,32,0,5,0,1
26584,26584,26584,26584,0,2,6,0,0,0,0,0,3,2,2,0,1,3,3,1,4,15,1,4,0,1
26585,26585,26585,26585,0,2,4,0,0,0,0,0,0,4,1,1,1,4,2,1,5,4,0,5,0,1
26586,26586,26586,26586,0,2,1,0,0,0,1,0,5,3,0,1,1,3,2,0,1,7,0,7,0,1
26587,26587,26587,26587,0,4,1,1,0,0,1,0,3,4,1,0,0,3,4,1,4,9,1,6,0,1
26588,26588,26588,26588,0,4,4,0,1,1,0,0,3,5,1,0,1,4,3,1,4,17,0,4,0,1
26589,26589,26589,26589,0,3,5,0,0,0,1,0,0,2,0,0,1,1,2,1,2,2,0,7,0,1
26590,26590,26590,26590,0,3,1,0,1,1,1,0,0,1,1,1,0,1,1,1,5,26,0,8,1,0
26591,26591,26591,26591,0,2,5,0,0,0,1,0,3,4,2,0,0,2,3,1,4,30,1,5,0,1
26592,26592,26592,26592,1,2,3,0,0,0,1,1,1,3,2,1,1,1,4,1,2,13,1,8,1,0
26593,26593,26593,26593,1,4,4,0,1,0,0,0,4,2,1,1,1,2,4,1,2,26,0,7,0,1
26594,26594,26594,26594,0,1,1,0,0,0,0,0,1,1,2,0,1,4,3,1,3,10,1,4,0,1
26595,26595,26595,26595,0,2,5,0,0,1,0,0,2,2,2,1,1,1,1,1,3,29,0,6,0,1
26596,26596,26596,26596,0,2,7,0,1,0,0,0,0,4,0,1,1,2,1,1,5,21,0,8,1,0
26597,26597,26597,26597,0,2,3,0,0,0,1,0,1,5,0,0,0,1,2,0,3,20,1,3,0,1
26598,26598,26598,26598,0,2,4,0,0,0,1,0,5,3,1,0,1,3,1,0,4,21,0,4,0,1
26599,26599,26599,26599,0,1,4,0,0,0,0,1,1,3,0,0,0,1,3,0,1,6,0,3,0,1
26600,26600,26600,26600,0,1,5,0,0,0,1,0,4,0,1,0,1,4,3,1,1,29,0,6,0,1
26601,26601,26601,26601,0,3,3,1,0,0,1,1,2,5,0,0,0,2,2,1,1,16,0,7,0,1
26602,26602,26602,26602,0,1,2,1,0,0,1,0,2,4,0,0,1,4,1,1,5,6,1,6,0,1
26603,26603,26603,26603,0,4,3,1,0,0,0,0,5,4,1,1,1,3,1,1,4,18,0,5,0,1
26604,26604,26604,26604,0,3,3,0,0,0,1,0,2,4,1,0,1,3,3,0,5,9,0,4,0,1
26605,26605,26605,26605,0,3,5,1,0,0,1,0,2,1,1,0,1,4,4,1,1,13,1,7,0,1
26606,26606,26606,26606,1,4,5,1,0,0,1,0,0,3,2,0,1,4,2,1,5,6,1,7,0,1
26607,26607,26607,26607,1,3,6,1,1,0,1,0,4,5,2,1,1,4,4,1,2,9,1,9,1,0
26608,26608,26608,26608,0,4,5,1,0,0,1,1,3,0,0,0,1,4,2,0,4,23,0,7,0,1
26609,26609,26609,26609,0,4,7,1,0,0,1,0,3,1,1,0,0,1,2,1,2,2,1,3,0,1
26610,26610,26610,26610,0,3,6,1,0,0,1,0,1,5,1,1,1,3,3,1,3,18,0,7,0,1
26611,26611,26611,26611,0,3,7,0,0,0,0,0,4,1,1,1,0,3,4,1,3,14,0,5,0,1
26612,26612,26612,26612,0,3,6,0,0,0,0,1,0,4,0,0,0,1,4,1,1,5,0,6,0,1
26613,26613,26613,26613,1,1,3,0,0,0,1,0,4,2,0,0,1,4,2,1,3,20,0,6,0,1
26614,26614,26614,26614,0,2,4,0,0,0,1,1,0,0,0,1,0,1,3,1,1,17,0,8,1,0
26615,26615,26615,26615,0,4,3,0,0,0,1,0,5,1,0,1,1,4,2,1,1,21,1,5,0,1
26616,26616,26616,26616,0,4,6,1,0,1,1,0,0,5,2,1,1,2,3,1,5,32,0,8,1,0
26617,26617,26617,26617,0,4,4,0,0,0,1,0,5,4,2,1,1,4,1,1,5,24,1,4,0,1
26618,26618,26618,26618,0,1,5,0,0,0,0,0,4,3,1,1,1,2,2,0,3,23,1,5,0,1
26619,26619,26619,26619,1,1,4,0,0,0,1,0,3,1,0,1,1,4,1,1,1,9,1,7,0,1
26620,26620,26620,26620,0,2,6,0,0,0,1,1,4,0,2,0,1,1,2,1,1,18,0,6,0,1
26621,26621,26621,26621,1,1,1,0,1,0,1,0,2,4,2,0,0,4,3,1,4,28,1,6,0,1
26622,26622,26622,26622,0,4,3,0,0,0,1,0,3,5,1,1,1,4,2,1,5,2,0,4,0,1
26623,26623,26623,26623,0,2,5,0,0,0,0,0,5,5,0,0,0,1,2,1,1,14,0,4,0,1
26624,26624,26624,26624,0,2,2,0,0,0,1,0,2,3,0,1,0,4,4,0,3,20,1,5,0,1
26625,26625,26625,26625,0,1,2,0,0,0,1,0,5,4,1,0,1,3,1,1,3,23,1,5,0,1
26626,26626,26626,26626,0,4,5,1,0,0,1,0,3,2,2,0,1,1,1,1,1,19,0,5,0,1
26627,26627,26627,26627,1,1,4,1,0,0,1,1,2,4,1,0,1,2,4,1,3,13,1,9,1,0
26628,26628,26628,26628,0,1,2,0,0,0,1,0,2,4,2,1,1,1,3,0,2,30,0,4,0,1
26629,26629,26629,26629,0,3,7,0,0,1,0,1,5,0,0,1,1,1,1,1,4,28,1,8,1,0
26630,26630,26630,26630,0,1,2,0,0,1,1,1,4,0,0,1,1,4,1,1,4,26,0,9,1,0
26631,26631,26631,26631,1,1,2,0,1,0,1,0,3,4,2,1,1,3,1,1,3,5,1,8,1,0
26632,26632,26632,26632,0,3,3,0,0,1,1,0,4,0,2,0,1,4,4,0,3,26,0,6,0,1
26633,26633,26633,26633,0,2,5,1,0,0,1,0,1,3,0,1,1,4,4,1,4,27,1,9,1,0
26634,26634,26634,26634,1,2,1,0,0,0,1,0,3,2,2,1,1,1,1,1,3,8,0,7,0,1
26635,26635,26635,26635,0,3,6,0,1,1,1,1,5,4,0,0,1,4,3,1,3,9,0,8,1,0
26636,26636,26636,26636,1,4,4,0,0,0,1,0,1,5,1,0,1,4,1,0,2,8,0,3,0,1
26637,26637,26637,26637,0,3,7,1,0,0,1,0,0,3,0,1,1,1,3,1,1,31,0,8,1,0
26638,26638,26638,26638,0,3,6,0,1,0,1,0,2,3,1,0,1,3,1,1,2,30,0,6,0,1
26639,26639,26639,26639,0,4,4,1,0,0,1,0,0,3,0,0,0,1,3,1,1,7,1,5,0,1
26640,26640,26640,26640,1,3,1,0,0,0,0,0,5,4,0,0,1,4,1,0,4,31,0,5,0,1
26641,26641,26641,26641,0,3,7,0,0,1,0,0,5,4,0,0,1,1,3,1,2,9,0,5,0,1
26642,26642,26642,26642,0,2,7,1,0,0,1,1,3,2,2,0,1,3,1,1,5,13,1,7,0,1
26643,26643,26643,26643,0,3,7,0,1,0,0,0,3,2,0,0,1,4,3,1,2,23,0,5,0,1
26644,26644,26644,26644,0,3,2,0,0,1,1,0,1,4,1,0,1,4,4,1,2,11,1,6,0,1
26645,26645,26645,26645,1,1,1,0,0,0,1,1,3,1,0,1,1,2,2,1,2,29,0,10,1,0
26646,26646,26646,26646,0,1,2,0,0,0,1,0,0,1,1,0,1,2,2,0,3,6,0,5,0,1
26647,26647,26647,26647,1,1,1,0,0,0,1,0,4,1,0,1,1,2,1,1,5,12,1,9,1,0
26648,26648,26648,26648,0,2,1,0,0,0,0,0,3,2,0,1,1,1,4,1,5,9,0,7,0,1
26649,26649,26649,26649,0,2,6,0,0,0,1,0,3,3,2,1,1,4,3,1,3,5,0,5,0,1
26650,26650,26650,26650,0,3,6,0,0,1,1,0,4,4,0,1,1,3,2,1,2,23,0,8,1,0
26651,26651,26651,26651,1,1,7,1,0,0,1,0,2,4,2,1,1,4,1,1,5,23,0,7,0,1
26652,26652,26652,26652,0,1,4,0,0,0,1,0,3,1,0,0,1,2,2,1,4,19,1,6,0,1
26653,26653,26653,26653,0,1,3,0,0,0,1,0,2,5,1,1,1,2,3,1,3,10,1,6,0,1
26654,26654,26654,26654,0,1,7,0,0,0,1,0,5,4,1,1,1,2,2,1,3,31,0,6,0,1
26655,26655,26655,26655,0,1,5,0,0,0,1,0,5,3,0,0,1,4,1,1,3,30,1,6,0,1
26656,26656,26656,26656,0,3,7,0,0,0,1,0,5,0,0,0,1,3,2,1,3,22,0,7,0,1
26657,26657,26657,26657,0,1,2,0,0,0,1,1,3,2,1,1,1,3,3,1,3,9,1,7,0,1
26658,26658,26658,26658,0,1,2,0,0,0,1,0,2,5,1,0,0,3,3,1,2,33,0,4,0,1
26659,26659,26659,26659,0,2,1,0,0,0,1,0,3,1,1,0,1,3,1,1,1,23,0,6,0,1
26660,26660,26660,26660,1,3,1,0,0,0,1,0,4,5,2,0,1,4,4,1,1,29,1,7,0,1
26661,26661,26661,26661,0,2,6,0,0,1,1,0,0,4,0,1,0,2,4,1,4,14,1,9,1,0
26662,26662,26662,26662,0,2,7,0,0,1,0,0,3,2,0,0,1,1,1,1,2,13,0,5,0,1
26663,26663,26663,26663,0,2,3,0,0,1,1,0,5,0,2,0,0,4,4,1,2,12,1,6,0,1
26664,26664,26664,26664,0,2,2,0,0,0,1,0,3,3,2,1,0,4,4,1,3,15,1,5,0,1
26665,26665,26665,26665,0,3,5,0,0,0,1,0,4,5,2,0,1,1,4,1,5,6,0,6,0,1
26666,26666,26666,26666,0,1,4,0,0,0,0,0,2,3,1,1,1,2,2,1,1,15,1,5,0,1
26667,26667,26667,26667,0,3,5,0,0,0,0,0,1,4,2,1,1,4,1,1,3,26,1,5,0,1
26668,26668,26668,26668,0,4,3,1,0,0,1,0,5,1,1,0,1,1,3,1,5,29,1,4,0,1
26669,26669,26669,26669,1,4,6,0,0,0,0,0,5,2,2,1,0,2,3,0,3,10,0,3,0,1
26670,26670,26670,26670,0,2,3,0,0,0,1,0,4,0,1,0,0,4,4,1,1,12,0,5,0,1
26671,26671,26671,26671,0,1,2,0,0,0,1,0,0,2,0,1,1,4,1,1,4,32,1,7,0,1
26672,26672,26672,26672,0,2,6,0,0,0,0,0,1,2,0,0,1,3,3,0,5,12,1,4,0,1
26673,26673,26673,26673,0,4,6,0,0,0,0,0,0,2,2,0,1,3,1,1,4,5,1,4,0,1
26674,26674,26674,26674,0,1,4,0,0,0,0,0,4,4,0,1,1,4,3,1,4,31,1,5,0,1
26675,26675,26675,26675,0,4,1,1,1,0,1,0,3,4,1,1,1,4,3,1,5,31,0,7,0,1
26676,26676,26676,26676,0,3,3,0,1,1,1,1,3,1,2,0,0,2,1,1,1,1,0,7,0,1
26677,26677,26677,26677,0,4,5,0,0,1,1,0,4,3,0,1,1,3,4,0,2,28,1,8,1,0
26678,26678,26678,26678,0,3,6,0,0,0,1,0,2,1,2,0,0,3,1,1,5,28,1,4,0,1
26679,26679,26679,26679,0,3,1,0,0,0,1,0,5,3,0,0,1,2,2,1,3,30,1,7,0,1
26680,26680,26680,26680,0,3,4,1,0,1,0,0,1,0,0,1,0,1,1,1,2,20,0,7,0,1
26681,26681,26681,26681,0,4,6,0,0,1,1,0,5,2,1,1,1,1,3,1,1,22,1,5,0,1
26682,26682,26682,26682,0,1,6,0,0,1,1,0,4,0,2,0,1,2,1,0,1,15,0,6,0,1
26683,26683,26683,26683,1,2,6,0,0,0,1,0,2,1,0,1,1,2,3,1,4,29,1,8,1,0
26684,26684,26684,26684,0,2,6,0,0,0,1,0,0,4,1,0,1,4,1,1,4,1,0,5,0,1
26685,26685,26685,26685,0,1,2,0,0,0,1,1,4,0,1,1,1,3,4,0,5,31,1,8,1,0
26686,26686,26686,26686,0,1,1,0,0,0,1,0,2,0,0,1,1,2,3,1,1,2,0,9,1,0
26687,26687,26687,26687,0,3,6,0,0,0,1,0,5,5,2,0,1,4,3,1,2,21,1,4,0,1
26688,26688,26688,26688,0,2,7,0,0,0,0,0,4,4,0,1,1,2,2,0,3,28,0,5,0,1
26689,26689,26689,26689,0,4,7,0,1,1,1,0,1,3,1,0,1,1,1,1,4,13,0,5,0,1
26690,26690,26690,26690,1,1,4,0,0,1,1,1,0,5,1,1,1,4,1,1,2,25,1,9,1,0
26691,26691,26691,26691,0,4,3,0,0,0,1,0,3,2,2,1,1,2,1,1,4,26,1,5,0,1
26692,26692,26692,26692,0,4,7,0,0,0,1,0,3,3,1,0,1,3,1,1,4,29,0,4,0,1
26693,26693,26693,26693,0,3,4,1,0,0,1,0,2,4,0,1,1,3,1,1,2,10,1,8,1,0
26694,26694,26694,26694,0,1,6,0,1,0,1,0,0,5,1,1,0,2,3,1,3,24,0,7,0,1
26695,26695,26695,26695,0,2,5,1,0,0,1,0,3,2,2,0,1,4,2,0,4,17,1,5,0,1
26696,26696,26696,26696,0,1,1,0,0,0,1,0,4,1,2,0,1,4,2,1,4,6,0,5,0,1
26697,26697,26697,26697,0,1,2,1,0,0,1,0,3,4,1,0,1,3,1,1,2,31,1,6,0,1
26698,26698,26698,26698,0,1,5,0,1,0,1,0,5,1,0,0,1,2,1,1,2,33,1,8,1,0
26699,26699,26699,26699,0,4,2,0,0,0,1,1,0,3,2,0,0,1,1,1,4,10,1,4,0,1
26700,26700,26700,26700,0,4,4,0,0,0,0,0,3,4,1,1,1,2,4,1,3,30,0,5,0,1
26701,26701,26701,26701,0,4,2,0,0,0,1,0,2,2,0,0,1,4,4,1,1,29,1,5,0,1
26702,26702,26702,26702,0,4,7,0,0,0,1,1,5,0,1,1,1,3,1,1,4,3,1,7,0,1
26703,26703,26703,26703,0,3,3,0,0,1,1,1,2,3,1,1,0,1,4,1,2,22,0,7,0,1
26704,26704,26704,26704,0,1,7,0,0,1,1,0,4,5,1,0,1,4,1,1,5,6,1,5,0,1
26705,26705,26705,26705,0,2,2,1,1,0,1,0,2,3,2,0,1,2,4,1,3,30,0,8,1,0
26706,26706,26706,26706,0,3,2,0,0,0,1,0,4,0,2,1,0,4,3,1,2,32,1,5,0,1
26707,26707,26707,26707,0,3,5,0,0,0,1,0,2,5,2,1,1,3,4,1,5,29,1,8,1,0
26708,26708,26708,26708,1,2,3,0,0,0,1,0,4,0,1,1,0,3,4,0,3,23,0,7,0,1
26709,26709,26709,26709,1,3,4,0,0,0,0,0,3,1,2,1,0,4,4,1,5,6,1,5,0,1
26710,26710,26710,26710,0,1,6,0,0,0,1,0,1,5,1,1,0,4,1,1,1,2,0,4,0,1
26711,26711,26711,26711,1,1,1,0,0,0,1,0,2,4,1,0,0,3,4,1,4,11,0,7,0,1
26712,26712,26712,26712,0,4,3,0,1,1,1,0,4,0,1,1,0,3,3,0,5,30,0,6,0,1
26713,26713,26713,26713,0,2,2,0,1,0,1,0,5,1,0,1,1,4,1,1,2,30,1,7,0,1
26714,26714,26714,26714,1,4,3,1,0,0,1,0,5,1,2,0,1,1,3,1,3,30,0,5,0,1
26715,26715,26715,26715,0,2,2,0,0,0,0,0,4,5,0,1,0,2,2,1,5,30,1,5,0,1
26716,26716,26716,26716,0,3,4,0,0,0,0,0,1,3,1,1,0,4,4,1,3,33,1,4,0,1
26717,26717,26717,26717,0,3,5,1,0,0,1,0,0,1,1,1,1,1,2,1,1,18,1,8,1,0
26718,26718,26718,26718,1,4,2,0,0,0,0,0,4,0,1,0,1,3,3,0,3,7,1,4,0,1
26719,26719,26719,26719,0,2,4,0,0,0,0,0,1,0,2,1,1,4,4,1,3,24,1,6,0,1
26720,26720,26720,26720,1,1,2,0,0,1,0,1,0,5,0,1,1,3,4,1,5,7,0,11,1,0
26721,26721,26721,26721,0,1,7,0,0,0,0,1,4,0,1,0,1,1,2,1,4,11,0,5,0,1
26722,26722,26722,26722,0,1,6,0,0,0,1,0,4,1,2,1,1,2,3,1,5,18,1,6,0,1
26723,26723,26723,26723,0,1,4,0,0,0,1,1,2,0,1,1,1,4,3,0,2,23,0,6,0,1
26724,26724,26724,26724,1,4,4,0,0,0,1,0,1,2,2,1,1,4,4,1,3,3,1,6,0,1
26725,26725,26725,26725,0,3,2,0,0,0,1,0,5,4,2,1,0,4,1,1,1,7,0,4,0,1
26726,26726,26726,26726,1,3,4,0,0,1,0,0,3,0,2,1,1,2,1,1,2,11,1,8,1,0
26727,26727,26727,26727,0,2,6,0,0,0,1,1,0,1,1,0,1,1,2,1,5,24,0,6,0,1
26728,26728,26728,26728,0,3,5,0,1,0,0,0,4,4,2,0,1,2,4,1,3,27,0,7,0,1
26729,26729,26729,26729,0,4,7,0,0,0,0,1,4,5,2,0,1,2,1,0,5,30,1,3,0,1
26730,26730,26730,26730,0,1,4,1,0,0,1,0,5,4,1,0,1,1,4,1,3,5,1,6,0,1
26731,26731,26731,26731,1,4,5,1,0,0,1,0,2,5,2,1,0,1,3,1,2,20,0,6,0,1
26732,26732,26732,26732,0,3,3,0,0,1,1,0,4,1,2,1,1,2,2,0,4,15,0,6,0,1
26733,26733,26733,26733,1,3,7,0,0,0,1,0,5,4,1,1,1,4,2,0,3,33,0,5,0,1
26734,26734,26734,26734,1,4,6,0,0,0,1,0,3,1,2,0,1,3,4,1,4,2,1,6,0,1
26735,26735,26735,26735,0,4,3,1,0,0,1,0,2,0,1,1,1,1,3,1,1,27,0,6,0,1
26736,26736,26736,26736,1,3,3,1,1,0,0,0,4,1,2,1,1,2,1,1,1,5,0,8,1,0
26737,26737,26737,26737,0,4,7,1,0,0,1,0,2,4,0,0,0,4,3,1,4,13,0,4,0,1
26738,26738,26738,26738,0,1,3,1,1,0,1,0,3,2,0,0,1,1,3,1,2,19,1,7,0,1
26739,26739,26739,26739,1,1,4,0,0,1,1,0,4,3,1,1,1,2,4,1,1,6,0,9,1,0
26740,26740,26740,26740,0,1,7,0,0,1,1,0,1,4,0,0,1,2,2,1,1,28,0,7,0,1
26741,26741,26741,26741,0,4,6,0,0,0,1,0,1,4,0,0,1,1,4,1,5,30,1,5,0,1
26742,26742,26742,26742,0,1,2,0,0,0,0,0,4,3,1,1,1,1,3,1,4,4,1,4,0,1
26743,26743,26743,26743,0,1,3,0,0,0,1,1,1,3,0,1,1,1,1,0,5,31,1,6,0,1
26744,26744,26744,26744,0,4,3,0,0,1,1,0,1,2,1,1,0,4,1,1,1,29,0,4,0,1
26745,26745,26745,26745,0,4,6,0,0,1,1,0,0,1,1,0,1,4,3,0,5,1,0,4,0,1
26746,26746,26746,26746,0,2,7,0,0,0,1,0,3,1,1,0,1,3,2,1,4,10,1,5,0,1
26747,26747,26747,26747,1,4,3,0,0,0,1,0,0,5,2,1,1,2,3,1,2,12,1,7,0,1
26748,26748,26748,26748,1,3,4,0,0,0,0,0,3,4,1,1,1,3,3,1,1,31,0,6,0,1
26749,26749,26749,26749,0,4,7,1,0,0,1,1,5,5,2,0,1,3,3,1,2,3,1,6,0,1
26750,26750,26750,26750,0,1,2,0,0,1,1,0,0,3,0,0,1,2,4,1,2,13,0,9,1,0
26751,26751,26751,26751,0,3,5,0,0,0,1,0,0,3,0,0,1,4,1,1,2,1,0,7,0,1
26752,26752,26752,26752,0,3,5,0,0,0,1,0,3,1,1,0,1,1,2,1,4,3,1,5,0,1
26753,26753,26753,26753,1,3,1,0,1,0,1,0,1,5,0,1,1,4,2,1,5,12,1,9,1,0
26754,26754,26754,26754,0,1,2,0,1,0,1,0,1,4,0,1,1,3,3,1,2,31,0,8,1,0
26755,26755,26755,26755,0,3,6,1,0,0,1,0,1,0,1,1,1,3,4,0,4,24,1,8,1,0
26756,26756,26756,26756,0,3,1,0,1,1,1,0,0,0,2,1,1,3,3,1,3,33,1,11,1,0
26757,26757,26757,26757,1,2,3,1,1,0,0,0,1,1,2,1,1,4,3,0,3,31,0,6,0,1
26758,26758,26758,26758,1,3,7,1,0,0,0,0,2,3,1,1,1,4,1,0,3,7,0,5,0,1
26759,26759,26759,26759,0,4,3,1,0,0,0,0,2,0,2,1,1,1,4,0,5,8,0,5,0,1
26760,26760,26760,26760,0,2,4,0,0,0,0,0,0,1,1,0,1,2,4,1,4,28,0,6,0,1
26761,26761,26761,26761,0,2,2,0,0,1,0,1,0,4,2,0,1,2,1,1,5,27,0,7,0,1
26762,26762,26762,26762,0,1,2,0,0,0,1,0,2,3,1,0,0,3,2,1,3,31,1,4,0,1
26763,26763,26763,26763,0,1,4,0,0,1,1,1,5,0,1,1,1,3,3,1,2,25,0,9,1,0
26764,26764,26764,26764,0,3,4,0,0,0,1,0,3,2,1,1,1,3,2,0,1,12,0,5,0,1
26765,26765,26765,26765,0,3,4,0,0,0,0,0,5,4,0,0,1,3,3,1,3,3,0,5,0,1
26766,26766,26766,26766,0,4,4,0,0,0,0,0,3,3,1,1,1,4,3,1,4,9,0,3,0,1
26767,26767,26767,26767,1,3,2,0,0,1,0,0,1,4,1,1,1,2,3,1,1,21,1,7,0,1
26768,26768,26768,26768,1,4,5,0,1,0,1,0,1,5,2,0,1,2,1,1,1,24,0,7,0,1
26769,26769,26769,26769,0,2,6,0,0,0,1,0,4,3,0,1,1,2,3,1,3,22,0,7,0,1
26770,26770,26770,26770,0,2,4,0,0,0,1,0,0,0,2,1,1,1,3,1,5,3,0,7,0,1
26771,26771,26771,26771,0,4,5,0,0,0,1,1,5,3,0,1,1,2,1,0,1,5,1,7,0,1
26772,26772,26772,26772,0,4,6,0,1,0,1,0,4,3,2,0,1,1,3,1,1,17,0,4,0,1
26773,26773,26773,26773,0,2,2,0,0,1,0,0,1,3,2,1,1,1,1,0,5,8,1,4,0,1
26774,26774,26774,26774,1,4,3,0,0,0,1,1,3,4,0,1,0,1,2,1,2,27,0,6,0,1
26775,26775,26775,26775,0,3,1,0,0,0,0,0,2,0,1,0,0,4,2,1,3,20,1,4,0,1
26776,26776,26776,26776,0,1,1,1,0,0,1,0,2,0,2,0,0,4,3,1,3,1,1,6,0,1
26777,26777,26777,26777,0,1,1,0,0,0,1,0,2,3,2,0,1,3,4,0,4,1,0,6,0,1
26778,26778,26778,26778,1,2,5,0,1,0,1,0,0,0,1,0,1,1,3,1,4,10,1,9,1,0
26779,26779,26779,26779,0,4,1,1,0,0,1,0,2,3,0,0,1,4,1,0,2,25,1,5,0,1
26780,26780,26780,26780,1,3,7,0,0,0,1,1,4,3,2,0,1,4,2,1,2,32,1,6,0,1
26781,26781,26781,26781,0,3,2,1,0,0,1,0,5,0,1,1,1,2,4,1,5,2,0,9,1,0
26782,26782,26782,26782,0,4,2,0,0,0,1,0,0,5,1,1,1,3,2,1,1,20,0,6,0,1
26783,26783,26783,26783,0,2,7,0,0,0,1,0,2,0,1,1,1,4,1,1,4,24,0,6,0,1
26784,26784,26784,26784,0,1,4,0,0,0,0,0,2,4,1,1,1,1,2,1,3,26,0,4,0,1
26785,26785,26785,26785,1,4,2,0,0,0,1,0,1,0,2,1,1,2,1,1,5,11,0,7,0,1
26786,26786,26786,26786,0,1,1,0,1,0,1,0,1,2,2,1,0,3,1,0,3,28,0,6,0,1
26787,26787,26787,26787,0,2,2,0,1,0,1,0,1,2,0,0,1,4,3,1,3,16,0,6,0,1
26788,26788,26788,26788,0,4,2,1,0,0,0,0,2,5,0,1,0,3,2,1,3,11,0,5,0,1
26789,26789,26789,26789,0,2,1,0,0,0,1,0,2,1,2,1,1,4,4,1,3,29,1,7,0,1
26790,26790,26790,26790,0,1,5,0,0,0,1,0,2,1,2,0,1,3,4,1,5,7,1,7,0,1
26791,26791,26791,26791,0,3,4,0,0,0,1,0,0,3,1,1,1,1,3,1,3,31,0,6,0,1
26792,26792,26792,26792,0,2,5,0,0,0,1,0,4,3,2,1,1,4,1,1,5,26,1,6,0,1
26793,26793,26793,26793,1,4,3,0,0,0,1,1,0,5,1,0,1,2,3,1,4,21,0,7,0,1
26794,26794,26794,26794,1,2,5,0,1,1,1,0,4,1,2,1,1,3,3,1,2,11,1,10,1,0
26795,26795,26795,26795,0,3,1,0,0,0,1,1,5,0,2,1,0,4,2,1,2,28,0,7,0,1
26796,26796,26796,26796,0,1,5,0,0,0,0,1,0,3,2,0,1,2,2,1,4,8,1,7,0,1
26797,26797,26797,26797,0,3,2,0,0,0,1,0,5,0,1,1,1,4,3,1,5,31,0,6,0,1
26798,26798,26798,26798,0,4,4,0,0,1,0,0,4,2,2,1,1,4,3,1,2,22,0,4,0,1
26799,26799,26799,26799,0,2,6,0,0,0,0,1,2,2,0,0,1,3,4,1,5,28,0,7,0,1
26800,26800,26800,26800,0,1,6,0,0,1,1,0,1,5,1,1,1,3,2,1,2,25,1,7,0,1
26801,26801,26801,26801,0,2,1,0,0,0,1,0,0,1,2,1,1,4,3,1,2,11,1,7,0,1
26802,26802,26802,26802,0,3,6,1,0,1,1,1,3,2,0,0,1,4,4,0,4,4,0,8,1,0
26803,26803,26803,26803,0,1,7,0,0,0,1,0,1,3,0,0,1,4,4,1,3,2,0,6,0,1
26804,26804,26804,26804,0,3,4,0,0,0,0,0,4,5,2,1,1,1,1,1,5,14,0,4,0,1
26805,26805,26805,26805,0,4,4,0,0,0,1,0,1,1,1,0,0,3,3,1,3,28,0,3,0,1
26806,26806,26806,26806,0,1,5,0,0,0,1,0,2,5,2,1,1,4,3,1,5,24,1,6,0,1
26807,26807,26807,26807,1,3,1,0,0,0,1,0,4,1,2,0,1,1,1,1,1,32,0,6,0,1
26808,26808,26808,26808,0,1,7,0,1,0,1,0,3,2,2,0,1,2,4,1,3,10,1,7,0,1
26809,26809,26809,26809,0,1,5,0,0,0,1,1,3,4,1,1,1,3,1,1,5,6,1,8,1,0
26810,26810,26810,26810,1,2,2,0,1,1,1,0,3,2,0,1,1,4,4,1,5,14,0,10,1,0
26811,26811,26811,26811,1,4,6,0,0,0,1,0,4,4,0,1,1,1,1,1,4,12,1,6,0,1
26812,26812,26812,26812,0,4,7,0,1,0,1,0,1,0,0,0,1,2,1,1,2,21,0,7,0,1
26813,26813,26813,26813,0,2,3,0,1,0,1,0,2,4,0,0,1,1,1,1,4,21,0,6,0,1
26814,26814,26814,26814,0,2,3,0,0,0,1,0,3,5,0,0,0,3,4,1,2,21,1,6,0,1
26815,26815,26815,26815,0,4,1,0,1,0,1,1,4,1,0,1,1,3,4,1,5,31,1,10,1,0
26816,26816,26816,26816,0,3,2,0,0,0,1,0,4,3,2,1,1,1,2,1,4,32,1,5,0,1
26817,26817,26817,26817,0,2,6,1,0,0,1,0,1,0,2,0,1,1,4,1,3,5,0,7,0,1
26818,26818,26818,26818,0,3,2,0,0,0,1,0,0,5,0,1,0,2,2,0,3,14,1,6,0,1
26819,26819,26819,26819,0,3,2,0,0,0,0,0,5,1,1,0,1,3,4,1,2,15,0,5,0,1
26820,26820,26820,26820,1,3,4,1,0,1,0,0,0,2,0,0,0,4,2,1,4,13,1,7,0,1
26821,26821,26821,26821,0,3,1,0,0,0,0,0,3,1,0,0,1,4,1,0,5,30,0,4,0,1
26822,26822,26822,26822,0,1,2,0,1,0,1,1,5,0,0,0,1,3,2,0,4,33,1,8,1,0
26823,26823,26823,26823,0,3,1,0,0,0,0,0,1,2,1,1,0,4,1,1,2,18,0,4,0,1
26824,26824,26824,26824,0,3,5,0,0,0,1,0,3,3,2,1,1,4,2,1,5,32,0,6,0,1
26825,26825,26825,26825,0,2,2,0,0,0,1,0,1,5,2,1,1,1,4,1,4,16,1,6,0,1
26826,26826,26826,26826,0,4,3,0,0,0,1,0,1,1,0,0,1,1,3,1,1,29,0,4,0,1
26827,26827,26827,26827,0,3,2,0,0,0,1,0,3,5,2,1,1,2,2,1,3,24,0,6,0,1
