,orphan,social_category,minority_group,bpl_beneficiary,ews_group,cwsn,mother's_occupation,father's_occupation,mother's_qualification,father's_qualification,family_annual_income,debt,mental_issues,results_in_previous_year_type,status_in_previous_year,dropout_student,age_group,district,gender,lable (y),prince_o
30208,0,3,6,1,1,0,0,0,0,4,2,0,1,2,4,1,3,28,1,8,0.92
30209,0,3,5,0,0,0,0,0,4,3,2,0,0,2,1,1,5,11,1,4,0.158
30210,1,3,6,0,1,0,1,0,2,3,0,0,1,1,4,1,2,5,0,8,0.36
30211,0,4,1,0,1,0,0,0,5,2,0,1,1,1,3,1,1,21,0,6,0.136
30212,0,1,2,0,0,0,0,0,0,4,1,0,1,2,3,1,2,2,0,5,0.966
30213,0,2,2,0,0,0,1,0,1,5,0,1,1,3,3,1,3,4,0,7,0.846
30214,0,1,6,0,0,1,1,0,3,5,0,0,0,4,2,1,5,3,0,5,0.765
30215,0,3,5,1,0,0,1,0,0,4,0,1,1,1,2,1,4,8,1,9,0.293
30216,0,1,7,0,0,1,0,1,1,3,1,0,1,3,1,0,4,29,0,5,0.55
30217,0,3,3,0,0,1,1,1,4,0,2,1,1,3,4,1,5,3,0,10,0.841
30218,0,3,1,0,0,1,1,0,5,3,0,1,1,1,4,0,3,33,0,8,0.721
30219,0,2,7,0,1,1,1,1,2,0,2,0,1,3,4,1,1,11,1,10,0.159
30220,0,3,7,0,0,0,1,0,3,5,0,0,1,2,1,1,4,13,1,6,0.6
30221,0,1,7,0,0,0,1,0,4,4,2,1,1,1,1,1,5,3,0,5,0.22
30222,0,4,5,0,1,0,1,0,0,4,1,0,1,3,2,1,1,13,1,7,0.203
30223,0,4,1,0,1,1,0,0,2,0,0,1,1,4,4,1,1,17,1,9,0.912
30224,0,2,1,1,0,0,1,0,3,2,1,1,1,3,4,1,4,10,0,9,0.139
30225,0,3,5,0,0,1,1,0,2,2,2,0,1,1,2,1,5,29,1,6,0.848
30226,0,2,7,0,0,0,0,1,1,4,1,0,1,3,3,1,4,29,1,5,0.967
30227,0,4,5,0,0,0,1,0,4,3,1,1,1,4,2,0,1,33,0,4,0.347
30228,1,1,7,0,1,1,1,0,5,1,1,1,1,1,3,1,4,8,0,8,0.65
30229,0,3,3,0,0,0,0,0,5,3,2,0,0,1,1,0,3,11,1,1,0.855
30230,0,3,3,0,0,0,1,1,0,3,2,1,1,4,4,1,4,26,1,8,0.891
30231,1,2,1,0,0,0,1,0,3,4,1,0,1,1,3,0,5,31,1,5,0.24
30232,0,3,2,0,0,1,1,0,0,3,2,0,1,2,1,1,5,17,0,7,0.804
30233,0,4,3,1,0,0,0,0,5,5,2,0,1,2,1,1,1,16,0,4,0.718
30234,1,1,7,0,0,0,0,0,0,4,0,1,1,2,2,1,3,10,0,8,0.912
30235,0,1,2,0,0,0,1,0,5,5,0,1,1,4,4,1,1,2,1,7,0.949
30236,0,1,3,0,1,0,1,0,0,4,1,0,1,1,3,1,1,30,0,6,0.989
30237,0,1,1,0,0,0,0,0,5,3,2,1,0,4,3,1,3,24,1,4,0.545
30238,1,4,3,0,0,0,1,0,5,2,0,1,1,1,2,1,1,32,1,6,0.88
30239,0,3,4,0,0,0,1,0,4,5,1,1,1,1,4,1,1,27,1,6,0.633
30240,0,3,3,0,0,0,0,0,5,3,0,0,1,2,1,0,4,23,0,4,0.956
30241,0,3,6,0,1,0,1,0,5,0,2,1,1,2,2,1,1,16,1,8,0.453
30242,0,1,1,0,0,1,1,0,3,5,1,0,0,1,3,1,4,4,1,5,0.85
30243,0,3,2,0,0,0,1,0,1,3,1,1,1,4,4,1,2,7,0,6,0.744
30244,0,4,4,1,0,0,1,0,4,1,1,0,1,4,4,1,1,11,0,5,0.35
30245,1,1,4,0,0,0,0,0,2,4,0,0,1,4,1,1,1,14,1,5,0.91
30246,1,2,6,0,0,0,1,0,5,0,1,1,1,1,4,1,4,7,0,8,0.1
30247,0,1,4,0,0,0,1,0,5,1,0,0,1,1,3,1,2,13,1,5,0.566
30248,0,4,1,0,0,0,0,0,2,1,0,0,1,2,1,1,4,33,0,5,0.917
30249,1,1,4,0,0,0,1,0,1,0,1,0,1,1,3,1,1,11,1,6,0.435
30250,1,2,3,0,0,0,1,0,2,0,0,0,1,1,3,1,1,2,1,7,0.604
30251,0,4,4,0,0,0,1,0,3,2,1,1,1,3,3,1,3,24,1,5,0.95
30252,0,1,5,0,0,0,1,0,0,5,1,1,1,1,1,1,2,9,1,7,0.766
30253,0,4,6,0,0,0,1,1,2,4,2,1,1,4,4,1,2,24,0,6,0.23
30254,0,3,6,1,1,1,1,0,0,0,1,1,0,4,3,1,2,33,1,9,0.579
30255,0,1,1,0,0,0,0,0,3,0,0,0,1,3,2,1,3,4,1,7,0.939
30256,0,3,2,0,0,1,0,0,3,3,1,1,0,2,2,0,1,28,0,4,0.857
30257,0,3,7,0,0,0,0,1,3,3,1,0,1,4,2,1,5,32,1,4,0.148
30258,1,3,3,0,0,1,1,0,4,1,1,0,1,1,3,0,1,24,1,5,0.206
30259,0,4,5,0,0,0,1,0,1,2,1,0,1,4,1,1,2,4,0,4,0.994
30260,0,3,4,1,0,0,1,1,1,0,1,1,1,2,1,0,4,2,0,8,0.809
30261,1,1,7,1,1,0,1,0,4,3,2,0,0,4,4,0,5,9,1,6,0.81
30262,0,1,2,0,0,0,0,0,1,3,2,1,1,4,3,1,1,4,1,4,0.467
30263,0,3,7,0,1,1,1,0,1,2,2,0,1,1,4,1,2,18,0,7,0.759
30264,1,4,3,0,0,1,0,0,4,1,1,0,1,3,3,0,4,6,0,4,0.243
30265,0,2,1,0,0,0,0,0,3,1,1,0,1,1,1,1,1,17,0,4,0.298
30266,0,1,4,1,0,0,0,0,4,0,0,1,1,4,1,1,5,8,0,7,0.716
30267,0,4,7,1,0,0,1,0,2,1,2,0,1,4,4,0,2,16,0,4,0.123
30268,0,3,1,0,0,0,0,1,5,0,0,0,0,3,4,1,4,24,0,8,0.434
30269,0,1,2,0,0,0,1,0,1,5,1,1,1,3,3,1,3,31,1,6,0.703
30270,0,3,3,1,0,1,1,0,5,4,2,1,1,1,3,0,3,30,0,6,0.63
30271,1,3,1,0,0,0,1,0,3,4,2,0,1,3,1,1,4,10,0,7,0.11
30272,0,1,7,1,0,0,1,0,0,3,0,0,1,2,4,1,2,1,0,9,0.357
30273,0,4,5,0,1,0,1,0,2,0,0,0,1,2,4,1,2,27,0,9,0.09
30274,1,3,5,1,1,0,1,0,0,0,2,1,1,4,4,1,1,11,1,12,0.743
30275,0,2,4,0,0,0,1,1,0,2,0,0,1,4,4,1,3,18,1,8,0.503
30276,0,2,4,0,0,0,1,1,5,1,1,0,1,1,4,1,4,25,0,6,0.547
30277,1,4,4,0,1,1,0,0,4,0,2,1,1,1,4,1,2,7,0,8,0.264
30278,0,3,6,0,0,1,0,0,1,0,2,0,1,2,1,1,1,14,1,6,0.295
30279,0,2,7,0,0,1,1,1,5,0,2,0,1,4,3,1,4,4,0,7,0.884
30280,0,3,7,0,0,0,1,0,2,1,1,1,1,1,4,1,3,11,1,6,0.802
30281,0,4,7,0,0,0,1,0,5,4,2,1,1,4,4,0,4,33,0,4,0.832
30282,0,3,2,0,0,0,0,0,0,5,1,1,1,1,4,1,3,27,1,6,0.242
30283,0,3,5,0,0,1,0,0,4,5,0,1,1,1,1,1,2,19,1,7,0.558
30284,0,2,5,0,0,0,1,0,4,5,0,0,1,3,3,1,2,9,0,7,0.181
30285,0,3,6,0,0,0,1,0,2,5,0,0,1,1,2,1,2,10,1,5,0.942
30286,0,3,3,1,0,1,1,0,5,5,0,0,1,3,2,0,2,31,1,7,0.175
30287,1,4,4,1,0,0,1,0,3,1,1,1,1,3,4,1,5,17,0,8,0.953
30288,0,4,5,0,0,0,1,0,0,4,1,1,1,1,1,1,5,28,1,6,0.569
30289,0,2,1,0,0,0,0,1,1,0,1,1,0,3,1,1,3,14,1,7,0.907
30290,0,2,5,0,0,0,0,1,0,3,0,0,1,3,2,1,5,4,1,8,0.207
30291,0,2,5,0,0,0,1,0,4,3,0,0,1,3,1,1,5,19,0,7,0.48
30292,1,2,7,1,0,0,0,0,1,2,0,0,1,2,3,1,5,14,0,7,0.812
30293,0,2,5,0,1,1,0,0,1,4,2,1,1,4,2,1,5,17,1,7,0.105
30294,0,1,3,0,0,0,0,0,5,2,0,1,1,4,4,1,5,6,1,6,0.562
30295,0,2,6,0,1,0,1,0,2,5,2,0,1,2,4,1,1,6,0,7,0.646
30296,0,1,1,1,1,0,1,0,5,4,0,0,1,1,1,0,4,19,0,7,0.773
30297,0,1,2,0,1,0,0,0,1,5,0,1,1,4,3,0,2,8,1,5,0.5
30298,1,4,4,0,0,1,0,0,1,1,0,1,1,2,1,1,2,29,0,7,0.01
30299,0,1,6,0,0,1,0,0,5,0,0,1,1,3,1,1,2,5,1,8,0.605
30300,0,2,5,0,0,0,1,0,0,3,2,1,0,2,4,1,5,21,0,8,0.535
30301,0,2,5,0,0,0,0,0,1,2,2,1,1,2,4,0,1,30,0,6,0.386
30302,0,1,5,1,1,0,1,0,4,1,1,1,1,4,4,1,1,14,1,9,0.559
30303,0,3,4,1,0,0,1,1,5,2,1,0,0,4,3,1,5,29,0,5,0.29
30304,0,4,2,0,0,1,0,0,1,5,1,0,1,3,2,1,2,2,1,4,0.206
30305,0,1,2,0,0,0,1,1,4,4,2,1,1,4,1,1,4,14,0,6,0.12
30306,0,4,6,0,0,1,1,0,2,2,2,0,1,3,3,1,4,12,0,5,0.584
30307,0,4,4,1,1,0,1,0,4,2,0,0,1,3,4,1,4,6,1,8,0.7
30308,0,4,7,0,0,0,0,0,4,5,1,0,1,3,1,1,3,32,1,3,0.631
30309,0,2,2,0,0,0,1,0,5,5,1,0,1,4,1,0,5,12,1,3,0.19
30310,0,3,1,0,0,1,1,0,2,2,1,0,0,2,1,1,3,13,0,6,0.657
30311,0,3,4,0,1,1,0,0,3,1,1,1,1,4,4,1,3,32,1,7,0.974
30312,1,1,4,0,0,0,1,1,3,1,2,1,1,4,4,1,5,22,0,8,0.585
30313,1,4,5,1,1,0,1,0,3,1,2,1,1,4,3,1,2,28,1,8,0.364
30314,1,2,4,0,1,0,1,0,0,4,0,1,1,3,2,1,5,29,1,10,0.797
30315,1,1,3,0,1,1,1,1,0,2,0,1,0,2,1,1,5,33,1,11,0.386
30316,0,3,4,1,1,0,0,0,3,4,2,1,1,1,2,0,4,6,0,5,0.498
30317,0,2,3,1,0,1,0,0,4,2,2,1,1,3,1,1,2,13,0,7,0.379
30318,0,2,2,0,0,0,1,0,2,5,1,1,1,4,3,1,3,15,1,5,0.26
30319,0,2,4,0,0,0,1,0,4,1,0,0,0,3,1,0,3,17,0,4,0.391
30320,0,4,7,0,1,0,1,0,4,4,0,1,1,1,1,1,5,11,0,6,0.956
30321,1,4,5,0,0,0,1,0,1,4,1,1,1,4,1,1,5,30,0,6,0.666
30322,0,4,7,0,0,0,1,0,1,3,1,1,0,2,2,1,1,26,1,4,0.94
30323,1,4,5,1,0,0,1,0,0,0,1,0,1,4,1,0,2,3,1,7,0.97
30324,0,1,6,0,0,0,1,0,3,1,2,0,1,1,3,1,3,16,1,4,0.159
30325,0,3,5,0,0,0,1,0,3,2,1,0,1,1,3,1,1,25,0,5,0.33
30326,0,3,1,0,0,0,1,0,0,3,1,1,1,3,3,1,3,29,1,8,0.543
30327,0,4,6,0,0,1,1,0,1,0,2,0,1,4,4,1,3,16,0,6,0.624
30328,1,4,1,1,0,1,1,1,1,1,0,1,1,2,3,0,3,9,0,10,0.81
30329,0,4,6,0,0,0,0,0,5,3,0,0,0,2,3,0,5,6,1,2,0.78
30330,0,2,1,1,0,1,0,0,4,2,2,1,0,2,3,1,5,26,1,7,0.91
30331,1,3,2,1,0,0,0,0,4,1,2,0,1,3,3,1,3,5,0,6,0.869
30332,1,4,6,0,1,1,1,0,3,2,1,1,1,4,3,1,2,9,1,7,0.998
30333,0,3,6,0,0,0,0,0,0,2,0,1,1,4,2,1,1,3,0,6,0.382
30334,0,3,5,1,0,0,1,1,4,1,0,0,1,1,4,0,3,9,1,8,0.975
30335,0,2,3,0,1,0,1,0,3,3,1,0,1,3,3,0,2,8,0,5,0.486
30336,0,2,7,0,0,0,1,0,2,4,0,1,1,1,4,1,3,15,0,7,0.32
30337,0,4,2,1,0,1,1,0,3,5,0,1,1,4,1,1,5,32,0,7,0.809
30338,0,1,5,0,0,0,0,0,2,1,0,0,1,1,2,1,3,32,1,5,0.237
30339,0,2,3,1,0,0,1,0,3,2,2,0,1,2,4,1,3,25,0,7,0.597
30340,1,3,6,1,1,1,0,0,1,5,0,0,0,3,4,0,4,20,0,8,0.672
30341,1,2,1,0,1,1,1,0,5,5,0,1,1,2,1,1,5,8,0,11,0.93
30342,0,3,6,0,0,0,1,0,1,0,0,1,1,1,2,1,3,18,0,7,0.291
30343,0,1,7,1,0,0,1,0,3,5,2,0,1,4,2,1,1,17,1,5,0.113
30344,0,2,4,0,0,0,1,1,0,3,2,1,1,4,4,1,4,10,0,8,0.567
30345,0,4,7,0,1,0,1,0,4,3,1,0,1,3,3,1,1,15,1,5,0.273
30346,0,3,6,0,0,0,0,1,0,2,1,1,1,1,4,1,3,25,1,7,0.306
30347,0,4,2,0,0,0,0,0,4,5,0,0,1,2,2,0,5,3,1,3,0.959
30348,1,4,6,1,0,0,1,0,5,5,1,1,1,1,3,1,1,5,0,6,0.474
30349,1,4,5,0,0,0,1,0,4,1,1,1,0,1,4,1,1,28,1,6,0.197
30350,0,4,5,0,0,0,0,0,3,4,0,1,0,2,4,1,3,5,1,6,0.702
30351,0,4,3,0,1,0,1,0,4,4,1,0,1,1,4,1,1,21,1,5,0.809
30352,0,4,3,0,1,0,1,1,4,5,0,1,1,4,4,1,3,9,1,8,0.982
30353,0,1,7,0,1,1,1,0,5,4,1,0,1,3,2,1,1,28,0,7,0.676
30354,0,1,3,1,1,0,1,0,3,1,1,1,1,2,4,0,4,26,1,8,0.47
30355,0,3,3,0,0,1,0,0,3,2,2,0,1,1,4,0,4,13,0,4,0.914
30356,0,1,2,1,0,1,1,0,2,3,2,0,0,2,3,1,1,27,1,6,0.482
30357,0,2,1,0,0,0,1,0,4,5,0,1,1,1,3,1,3,32,0,7,0.35
30358,0,3,4,0,0,1,1,1,1,4,1,0,1,1,2,1,5,17,0,6,0.413
30359,0,1,4,1,0,0,1,0,2,5,1,1,1,2,1,1,1,8,1,7,0.93
30360,0,4,3,1,0,1,0,0,5,2,0,1,1,4,2,1,5,22,1,6,0.307
30361,0,3,3,0,0,0,1,0,1,5,2,1,0,4,4,1,4,21,0,5,0.466
30362,0,4,1,0,0,0,1,0,4,0,0,0,1,4,4,1,5,30,1,7,0.289
30363,0,1,2,1,0,0,1,0,1,3,2,0,0,3,2,1,1,23,1,5,0.888
30364,0,1,2,0,0,0,1,0,2,4,2,1,1,1,4,1,3,7,1,6,0.754
30365,0,1,4,1,0,0,1,0,3,3,0,0,1,4,3,1,3,4,0,6,0.751
30366,0,2,1,0,1,0,1,0,0,3,1,0,1,2,3,1,2,8,0,8,0.513
30367,1,4,4,0,1,0,0,0,2,2,2,1,1,4,3,1,1,28,0,5,0.338
30368,0,4,4,0,1,0,1,0,5,0,0,0,1,3,2,1,1,30,0,7,0.811
30369,1,1,3,0,0,0,1,0,3,4,0,1,1,4,1,1,5,27,0,7,0.115
30370,0,3,2,0,0,1,0,0,3,2,2,0,1,4,4,0,3,1,1,4,0.881
30371,0,3,2,1,0,0,1,0,3,1,2,0,1,1,4,0,5,6,0,5,0.862
30372,0,1,1,1,0,0,1,0,4,4,1,0,1,4,3,1,1,19,0,6,0.226
30373,0,4,7,0,0,0,0,0,0,3,2,0,1,3,2,1,1,32,0,4,0.756
30374,0,4,5,1,0,0,0,0,2,4,0,1,1,1,1,1,2,23,1,6,0.5
30375,0,2,7,1,0,0,0,0,1,3,0,0,1,4,4,1,1,11,0,6,0.525
30376,0,3,1,1,0,0,0,0,2,4,1,1,1,2,2,1,5,16,0,7,0.34
30377,1,3,3,0,0,0,1,0,0,0,1,0,0,2,1,0,1,31,0,6,0.72
30378,1,2,7,0,0,0,0,1,2,0,1,0,1,1,2,1,2,20,1,6,0.444
30379,0,1,1,0,1,0,0,0,1,0,1,0,1,4,2,1,5,7,1,6,0.259
30380,1,4,3,0,0,0,1,0,5,1,1,1,1,4,3,1,3,9,1,5,0.397
30381,0,4,7,0,0,0,1,0,0,5,0,1,1,1,1,0,4,19,0,5,0.638
30382,1,4,7,0,0,0,1,1,2,2,1,0,1,1,3,1,4,16,0,5,0.328
30383,0,1,2,0,1,0,1,0,1,1,1,1,1,2,2,1,3,26,0,7,0.204
30384,1,4,1,1,0,0,1,0,3,1,2,0,1,2,4,1,3,5,0,8,0.05
30385,0,3,3,0,0,0,0,0,2,3,0,0,1,4,2,1,3,31,0,4,0.906
30386,0,1,4,0,0,0,1,1,1,0,1,1,1,3,2,1,2,21,0,8,0.961
30387,0,4,2,0,1,1,0,0,1,1,0,0,1,3,4,1,4,33,1,7,0.631
30388,0,2,6,1,1,0,1,0,5,3,1,0,1,2,1,1,1,12,0,7,0.125
30389,0,1,4,0,0,0,1,0,4,5,2,0,0,4,4,1,5,20,1,4,0.361
30390,0,2,5,0,0,0,1,0,4,3,1,1,1,1,3,1,2,12,0,6,0.879
30391,0,2,4,0,1,0,1,0,4,1,1,0,0,4,3,0,4,27,1,3,0.38
30392,0,2,1,0,0,1,0,0,0,4,0,0,1,3,1,1,2,8,1,8,0.462
30393,0,3,3,1,0,0,1,0,1,5,2,1,1,3,4,1,4,8,0,8,0.101
30394,0,4,6,1,1,1,1,0,5,3,2,0,1,3,2,1,2,13,1,7,0.421
30395,0,1,7,1,0,0,1,0,3,1,0,0,1,2,4,1,5,1,1,8,0.573
30396,0,2,6,0,0,0,0,0,3,3,0,0,1,2,1,1,5,22,1,5,0.268
30397,0,1,4,0,0,0,0,1,2,3,1,1,0,3,3,1,4,33,1,5,0.322
30398,0,1,6,0,0,1,0,0,5,4,2,1,0,4,1,1,4,30,1,4,0.603
30399,0,2,1,0,0,0,0,0,0,5,2,1,1,4,4,1,5,18,1,7,0.19
30400,0,3,2,1,0,0,0,0,0,4,0,1,0,4,3,1,4,16,1,6,0.544
30401,0,1,4,0,1,0,1,1,3,0,1,1,1,4,2,1,5,2,0,8,0.592
30402,1,4,7,0,0,0,1,0,4,1,2,0,1,1,2,1,5,2,0,4,0.41
30403,0,4,6,0,0,0,0,0,3,1,2,1,0,4,3,1,5,25,1,2,0.87
30404,0,3,2,1,1,1,1,0,2,3,2,1,1,4,2,1,1,20,0,8,0.795
30405,0,2,1,0,0,1,0,1,0,1,0,0,1,3,1,1,5,29,0,9,0.05
30406,0,4,7,1,0,0,1,1,5,0,2,0,1,1,1,0,3,8,1,5,0.101
30407,0,1,4,0,0,0,0,1,3,4,0,0,1,1,1,1,1,4,1,5,0.914
30408,1,3,3,1,0,0,1,0,1,4,2,1,1,2,4,1,3,33,1,9,0.351
30409,0,1,4,1,1,0,1,0,1,2,2,1,1,2,3,0,2,3,1,7,0.531
30410,1,2,5,1,1,0,1,0,2,5,2,1,1,4,4,1,5,27,0,10,0.195
30411,0,3,4,0,0,1,1,0,1,3,0,0,1,1,2,1,4,28,1,6,0.824
30412,0,3,1,0,0,1,1,0,2,2,2,1,1,1,1,1,5,2,0,7,0.695
30413,0,2,4,0,0,0,1,1,1,3,2,0,0,4,3,1,4,7,1,4,0.784
30414,0,2,7,0,0,1,1,0,5,2,2,0,1,2,1,0,5,16,1,5,0.693
30415,0,1,1,0,0,1,1,0,5,1,2,1,0,3,4,1,5,25,0,8,0.11
30416,1,1,1,0,0,1,1,0,1,5,1,0,1,4,3,1,3,2,0,7,0.999
30417,0,1,2,0,0,0,1,0,5,2,0,0,1,4,4,0,1,12,1,5,0.345
30418,0,4,6,0,0,0,1,0,3,0,1,0,1,4,4,0,1,4,1,4,0.742
30419,1,2,2,0,0,0,0,0,1,5,0,1,1,1,3,1,2,8,1,6,0.99
30420,0,2,1,1,0,0,0,0,4,5,1,1,1,4,2,1,5,27,1,6,0.332
30421,0,3,7,0,0,0,1,1,0,2,2,0,0,2,3,1,1,1,0,6,0.31
30422,0,2,6,0,0,0,0,0,3,2,0,0,1,3,2,1,4,14,0,5,0.878
30423,0,4,5,0,0,1,0,0,2,3,2,0,1,1,2,1,5,7,0,4,0.119
30424,1,2,1,0,0,1,0,1,4,1,2,1,0,3,2,1,2,30,1,8,0.225
30425,0,3,6,0,0,1,0,0,1,0,2,0,0,2,4,1,3,14,0,6,0.343
30426,1,4,3,0,0,0,1,0,5,1,1,0,1,4,4,0,3,15,0,4,0.175
30427,0,1,4,1,0,0,1,0,5,5,2,0,1,1,1,1,4,21,0,5,0.05
30428,0,1,4,0,1,0,1,1,4,3,1,0,1,3,4,1,4,22,0,8,0.36
30429,0,1,6,0,0,0,0,0,1,1,2,0,1,1,1,1,2,6,1,3,0.751
30430,0,4,3,1,1,1,1,0,0,2,1,0,1,3,4,1,1,2,0,9,0.683
30431,1,3,3,0,0,0,1,0,3,0,1,0,1,4,2,1,3,19,1,6,0.958
30432,0,1,6,0,1,0,0,0,2,2,0,0,0,1,3,1,1,20,1,4,0.56
30433,0,1,4,1,0,1,1,0,2,5,2,1,1,3,4,1,2,15,0,9,0.626
30434,0,4,2,1,0,1,1,0,2,5,2,1,1,2,3,0,4,10,0,6,0.858
30435,0,3,2,0,0,0,1,1,3,3,2,0,1,2,3,1,1,11,1,6,0.69
30436,0,3,3,1,1,0,1,0,5,0,2,0,0,2,2,1,1,17,1,7,0.878
30437,0,2,2,1,0,0,1,0,4,1,2,1,1,2,3,0,5,11,0,6,0.958
30438,0,4,1,0,0,0,0,0,1,5,1,0,1,4,4,1,4,13,1,4,0.549
30439,0,1,3,0,0,1,1,0,0,4,2,0,1,2,3,1,2,13,1,7,0.59
30440,0,3,3,1,0,0,1,1,1,3,2,1,0,1,4,1,2,22,1,7,0.741
30441,0,3,1,0,0,0,1,0,3,0,2,0,1,1,3,1,3,8,0,6,0.911
30442,0,3,2,0,1,1,1,0,0,1,0,0,1,1,3,0,5,15,1,7,0.935
30443,0,3,4,0,0,0,1,0,2,0,1,0,1,2,1,1,1,17,1,6,0.79
30444,0,2,2,0,1,0,1,0,1,1,2,0,1,1,1,1,5,30,0,5,0.349
30445,0,4,6,0,0,0,1,0,1,1,1,0,1,4,1,1,3,3,0,3,0.601
30446,1,3,5,1,0,0,1,0,2,3,0,1,1,1,3,1,4,1,0,9,0.26
30447,0,1,7,0,0,0,1,0,1,4,2,1,1,2,2,1,2,17,0,6,0.894
30448,1,4,2,0,1,0,1,0,0,1,2,1,1,1,3,1,4,28,0,7,0.124
30449,0,1,6,0,0,0,1,0,3,5,2,1,0,4,3,0,2,17,1,3,0.859
30450,0,4,7,0,1,1,1,0,1,2,1,0,1,4,1,1,3,6,0,5,0.97
30451,1,4,3,0,0,0,1,0,4,3,2,0,1,3,2,1,3,30,1,5,0.44
30452,0,4,3,0,1,1,0,0,3,0,2,1,1,2,1,1,5,2,0,7,0.242
30453,1,2,6,0,0,1,1,0,3,3,1,0,0,2,4,1,3,15,0,7,0.195
30454,0,4,5,0,1,0,1,0,4,2,2,1,1,4,4,1,5,25,1,7,0.44
30455,1,2,1,0,0,1,1,0,3,0,0,0,1,1,4,1,4,25,0,10,0.386
30456,0,2,5,0,0,0,1,0,3,0,2,1,1,1,1,1,1,9,0,7,0.424
30457,1,3,5,1,0,0,1,0,1,0,1,1,1,3,1,1,1,21,1,10,0.353
30458,0,2,3,0,0,0,1,0,1,3,0,0,1,1,3,0,2,17,0,4,0.611
30459,0,1,6,0,0,0,1,0,2,2,1,1,1,2,1,1,2,19,1,6,0.887
30460,0,1,3,0,0,0,1,0,5,0,2,0,1,1,4,1,2,23,1,6,0.325
30461,0,1,7,1,0,0,0,0,5,4,1,0,1,3,4,0,2,22,1,5,0.672
30462,1,2,6,0,1,0,1,0,4,1,2,0,1,3,2,1,3,11,0,7,0.978
30463,0,1,7,0,0,0,1,0,4,5,2,1,1,4,2,1,1,19,1,5,0.271
30464,0,3,4,0,0,0,1,0,4,3,2,1,0,3,1,1,3,7,0,5,0.787
30465,1,1,2,0,1,0,0,0,4,5,0,0,1,4,3,1,2,33,1,6,0.353
30466,1,4,5,0,1,0,1,0,5,1,2,1,1,3,3,1,4,6,0,8,0.3
30467,0,2,1,0,0,1,1,0,3,1,2,1,1,3,1,0,1,31,1,7,0.29
30468,0,3,2,0,0,0,1,0,0,3,0,1,1,4,3,1,1,18,0,7,0.955
30469,0,3,5,0,0,0,1,0,4,3,2,1,1,4,4,0,3,5,1,6,0.118
30470,0,4,2,0,1,0,0,0,3,5,1,1,1,1,3,0,4,5,0,3,0.892
30471,0,4,7,1,0,1,1,1,3,4,1,0,1,2,1,1,2,7,1,7,0.745
30472,0,4,6,0,0,0,1,0,1,3,1,0,0,4,3,1,2,29,1,2,0.871
30473,0,2,6,0,0,0,0,0,4,2,1,1,0,3,1,1,1,29,0,4,0.942
30474,0,1,2,0,0,0,1,0,5,5,0,1,1,2,2,0,2,14,1,6,0.931
30475,1,1,1,0,1,0,1,0,4,3,0,1,0,2,3,1,5,25,1,9,0.793
30476,0,3,2,0,0,0,1,0,5,5,2,0,0,1,4,0,3,3,1,3,0.364
30477,0,2,6,1,0,0,0,0,5,0,2,1,0,2,2,1,4,28,0,6,0.169
30478,0,2,3,1,0,0,1,0,4,1,1,1,1,1,4,1,4,26,1,7,0.707
30479,0,2,6,1,1,0,1,0,5,5,2,1,0,1,2,1,4,15,0,6,0.733
30480,0,1,3,0,0,0,0,0,5,2,0,1,1,3,3,1,4,14,1,6,0.353
30481,0,1,7,0,0,0,0,0,2,3,1,0,1,1,2,1,1,29,0,3,0.341
30482,1,1,1,1,0,0,1,0,0,4,1,0,0,3,3,1,3,6,1,8,0.581
30483,0,2,3,0,0,0,1,0,1,5,1,1,1,2,1,0,4,11,0,5,0.66
30484,1,2,6,0,1,0,0,0,1,3,2,1,1,3,1,1,1,32,0,7,0.667
30485,1,4,1,0,1,1,0,0,2,4,0,1,1,3,1,0,2,2,0,8,0.105
30486,0,2,4,0,0,1,1,0,5,3,0,1,1,1,2,1,2,15,0,7,0.549
30487,0,4,3,0,0,0,1,0,1,0,0,1,1,4,4,0,5,1,1,6,0.149
30488,1,1,5,0,0,0,1,0,3,1,1,0,1,3,3,1,2,29,0,7,0.258
30489,0,3,5,1,1,1,0,0,5,4,2,0,1,4,2,1,1,7,0,7,0.449
30490,0,2,7,1,0,0,0,0,4,3,2,1,0,4,3,1,5,19,1,4,0.172
30491,1,1,6,1,0,0,0,0,1,4,1,0,1,2,3,0,4,10,0,5,0.688
30492,0,2,5,0,0,0,0,0,1,5,0,0,0,4,2,1,2,14,0,4,0.32
30493,1,4,2,0,1,1,0,0,3,5,0,1,1,4,2,0,2,21,0,6,0.722
30494,0,3,5,1,0,0,1,0,4,3,1,0,1,4,3,1,2,32,1,6,0.318
30495,0,4,6,0,0,1,0,1,5,1,2,1,1,3,1,1,5,15,1,6,0.459
30496,0,3,4,0,0,0,1,0,0,3,1,1,1,4,3,1,2,13,1,6,0.74
30497,0,1,5,0,0,0,0,0,1,5,1,1,1,3,2,1,4,4,1,6,0.581
30498,0,3,5,1,0,0,1,0,3,1,2,1,1,4,3,1,1,15,0,7,0.108
30499,0,1,5,0,0,0,1,0,0,5,0,0,1,3,4,1,5,33,0,9,0.632
30500,0,2,6,0,0,0,0,0,4,1,0,0,1,3,2,1,1,15,1,5,0.949
30501,1,3,4,0,0,0,0,0,2,2,1,0,1,1,3,1,5,13,1,4,0.117
30502,0,4,7,0,0,1,0,0,5,5,1,0,1,1,3,1,3,28,0,3,0.967
